ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD)
50918,64,891,2687,3484,30,2,0,5,2,751,879,951,975,974,2,1,28,145,74,15,19,10,60,206475,501734.25,2.43,0.04,39,1,289,1696,1081.74
50968,81,243,1035,2009,33,2,0,3,3,571,815,1769,1847,1811,2,1,58,10,0,15,33,10,60,91,6925.86,76.11,1.27,11,0,4687,5432,8.57
50971,62,1138,435,635,16,2,0,5,0,72,321,1237,1284,1282,2,5,22,115,60,15,28,2,60,408,775.2,1.9,0.03,23,1,1407,2770,1.09
50976,64,874,2647,3531,30,2,0,1,0,649,879,931,957,956,2,1,46,59,14,15,47,11,30,5244,91665.12,17.48,0.58,65,1,4687,5432,197.63
50985,60,465,1514,2125,34,2,0,5,0,516,655,1839,1922,1894,3,3,50,29,49,11,54,16,100,115,920.0,8.0,0.08,9,0,3569,5615,0.95
51016,100,547,1743,2348,28,2,0,5,0,248,374,1917,2007,1966,3,2,50,70,27,11,54,15,100,6360,566040.0,89.0,0.89,9,1,1393,2642,666.23
51034,100,236,1003,1406,28,2,0,5,0,504,674,1580,1640,1637,3,2,50,70,27,11,54,15,100,898,79922.0,89.0,0.89,9,1,1878,4435,98.86
51046,66,64,659,923,40,2,0,5,0,727,872,1368,1422,1420,2,1,13,145,74,15,19,10,60,15945,35876.25,2.25,0.04,11,1,579,3926,50.3
51063,112,840,2583,3448,33,2,0,3,2,520,619,870,959,958,2,1,13,56,12,15,49,10,30,9572,43169.72,4.51,0.15,11,1,4687,5432,93.07
51073,81,301,1216,1611,33,2,0,3,3,144,253,1638,1700,1685,2,1,58,56,12,15,49,10,30,757,11261.49,14.88,0.5,23,0,4687,5432,13.93
51098,66,892,2714,3527,40,2,0,5,0,754,86,950,974,973,2,1,46,10,0,15,33,10,60,540,8100.0,15.0,0.25,65,0,3679,5725,17.46
51134,54,271,1075,1385,9,2,0,5,0,595,830,1580,1640,1634,3,2,50,70,27,11,54,15,100,1800,144000.0,80.0,0.8,9,1,2937,82,178.13
51148,66,892,2711,3450,40,2,0,5,0,754,89,915,938,937,2,1,62,110,59,15,9,11,60,25000,275000.0,11.0,0.18,84,0,3669,5715,592.9
51155,62,747,2441,2992,16,2,0,5,0,75,28,728,748,747,3,2,49,82,39,28,54,15,100,100,35000.0,350.0,3.5,73,1,1279,4010,75.46
51165,71,124,771,1018,41,2,0,5,0,77,34,1413,1474,1472,3,2,70,89,44,39,54,15,20,10500,336000.0,32.0,1.6,85,1,1807,3358,415.63
51175,100,761,2453,3081,28,2,0,5,0,10,347,773,793,792,3,2,50,70,27,11,54,15,100,2685,214800.0,80.0,0.8,44,1,388,2006,463.11
51217,115,909,2728,534,42,2,0,6,0,114,150,1198,1242,1240,2,5,2,131,66,24,52,7,300,1251,38555.82,30.82,0.1,3,1,351,4042,83.13
51225,81,411,1440,2095,33,2,0,3,3,430,124,1807,1888,1848,2,5,51,131,66,24,52,7,300,4,88.27,22.07,0.07,3,1,4687,5432,0.09
51233,66,519,1650,2255,40,2,0,5,0,110,130,1893,1983,1942,2,1,28,104,57,15,13,10,60,9400,16920.0,1.8,0.03,39,1,46,1180,19.91
51267,100,71,672,1037,28,2,0,5,0,138,91,1374,1486,1484,3,2,50,70,27,11,54,15,100,2887,256943.0,89.0,0.89,9,1,343,2486,360.23
51268,100,71,672,951,28,2,0,5,0,138,91,1374,1437,1435,3,2,50,70,27,11,54,15,100,2744,244216.0,89.0,0.89,9,1,326,2389,342.39
51275,66,127,791,1101,40,2,0,5,0,52,348,1459,1520,1518,2,5,13,180,85,15,2,7,240,471,989.1,2.1,0.01,11,0,3467,5513,1.22
51340,62,133,854,1218,16,2,0,5,0,306,398,1502,1561,1559,2,5,62,112,59,15,25,2,60,4095,16380.0,4.0,0.07,84,1,824,3056,20.26
51346,81,531,1721,2148,33,2,0,3,3,125,228,1835,1916,1879,2,1,58,128,66,0,18,10,120,47,971.91,20.68,0.17,7,0,4687,5432,1.14
51380,83,1154,397,564,11,2,0,5,0,21,33,1198,1242,1240,3,2,61,85,26,8,54,15,1,1100,26950.0,24.5,24.5,49,1,3043,4779,37.78
51396,112,840,2582,3572,33,2,0,3,2,520,619,963,988,987,2,5,13,101,57,15,2,7,240,11640,24676.8,2.12,0.01,11,1,4687,5432,53.2
51397,81,168,878,1115,33,3,0,3,3,331,895,1436,1495,1493,2,1,58,119,62,15,10,11,60,6658,94179.41,14.15,0.24,23,0,4687,5432,116.5
51408,100,1065,237,392,28,2,0,5,0,618,774,1134,1170,1169,3,2,50,70,27,11,54,15,100,2891,257299.0,89.0,0.89,9,1,495,2934,424.54
51410,62,514,1676,2186,16,2,0,5,2,107,260,1885,1972,1935,2,1,13,56,12,15,49,10,30,39554,130528.2,3.3,0.11,12,1,1964,245,134.18
51432,81,411,1432,1941,33,2,0,3,3,430,828,1753,1829,1797,2,1,51,104,57,15,13,10,60,73,667.44,9.14,0.15,11,0,4687,5432,0.69
51435,44,15,572,780,7,2,0,5,0,527,690,1298,1349,1347,3,3,50,30,7,11,54,16,1,50,250.0,5.0,5.0,9,0,3433,5479,0.35
51440,77,299,1159,1456,42,2,0,5,0,743,99,1604,1662,1651,3,2,50,70,27,11,54,15,100,2000,160000.0,80.0,0.8,9,0,3502,5548,197.92
51452,25,805,2604,3273,4,2,0,5,0,358,637,844,863,862,3,2,70,89,44,39,54,15,20,50,1600.0,32.0,1.6,85,1,1407,4454,3.45
51467,81,243,1035,2007,33,2,0,3,3,571,815,1769,1847,1811,2,1,58,183,85,15,33,10,60,18,488.0,27.11,0.45,65,0,4687,5432,0.6
51496,141,574,1828,2422,31,2,0,5,0,270,592,1949,2039,1993,2,1,28,105,57,15,33,10,30,100,200.0,2.0,0.07,39,1,4687,5433,0.24
51504,38,1134,416,549,34,2,0,5,0,18,303,1206,1252,1250,3,2,50,70,27,11,54,15,100,339,30171.0,89.0,0.89,9,0,3414,5460,42.3
51525,81,744,2394,2972,33,2,0,3,3,213,259,686,707,706,2,5,58,54,12,15,41,0,30,230,959.89,4.17,0.14,11,0,4687,5432,2.07
51531,81,509,1596,2207,33,2,0,3,3,713,43,1854,1939,1904,2,5,51,102,57,15,2,7,240,11,56.85,5.17,0.02,11,0,4687,5432,0.06
51535,87,1112,345,489,16,2,0,5,0,199,266,1167,1209,1208,4,4,4,136,70,5,54,15,60,2159,50520.6,23.4,0.39,8,1,2382,4108,70.83
51578,81,243,1032,1994,33,2,0,3,3,571,807,1767,1845,1809,2,1,58,41,10,15,22,3,30,8,136.19,17.02,0.57,11,0,4687,5432,0.17
51579,19,482,1569,2028,8,2,0,5,0,643,807,1812,1893,1867,3,2,70,89,44,39,54,15,20,423,13536.0,32.0,1.6,85,0,3557,5603,13.92
51587,112,802,2500,3149,33,2,0,3,0,330,387,795,815,814,2,1,13,145,74,15,19,10,60,22372,65326.24,2.92,0.05,11,1,1440,4379,140.84
51608,44,603,1863,2459,7,2,0,5,0,563,642,1970,2060,2013,3,2,49,82,39,28,54,15,100,25,8750.0,350.0,3.5,73,1,4687,5433,10.3
51641,81,301,1216,1611,33,2,0,3,3,144,253,1638,1700,1685,2,5,58,5,0,47,21,7,240,6,144.28,24.05,0.1,32,0,4687,5432,0.18
51668,60,549,1748,2293,34,2,0,5,0,235,316,1937,2026,1983,3,2,50,70,27,11,54,15,100,100,8900.0,89.0,0.89,9,1,4687,5433,10.48
51690,66,1095,295,576,40,2,0,5,0,735,126,1204,1250,1248,2,1,46,175,84,15,33,10,30,7146,39303.0,5.5,0.18,65,0,3417,5463,64.85
51717,132,432,1533,2069,12,2,0,6,0,430,699,1819,1900,1861,2,5,2,125,66,15,0,10,60,672,3991.68,5.94,0.1,7,1,3200,971,4.1
51755,71,1002,136,172,41,2,0,5,0,376,474,1039,1071,1070,3,2,50,70,27,11,54,15,100,1729,138320.0,80.0,0.8,44,1,2794,1037,228.23
51763,81,168,878,1115,33,3,0,3,3,331,895,1436,1495,1493,2,1,58,56,12,15,49,10,30,911,14646.84,16.08,0.54,23,0,4687,5432,18.12
51775,66,300,1153,1639,40,2,0,6,0,136,80,1678,1743,1723,2,1,2,128,66,0,18,10,120,7031,427625.42,60.82,0.51,7,1,789,3996,528.97
51803,112,840,2583,3334,33,2,0,3,2,520,619,870,892,891,2,1,13,56,12,15,49,10,30,17701,79831.51,4.51,0.15,11,1,645,1537,172.12
51817,112,929,2763,330,33,2,0,3,2,179,237,1086,1160,1159,2,1,13,175,84,15,33,10,30,42131,280171.15,6.65,0.22,11,1,4687,5432,462.28
51818,54,883,2693,3377,9,2,0,5,0,678,849,895,915,914,3,3,21,86,41,35,54,16,1,660,1650.0,2.5,2.5,21,1,4687,5433,3.56
51820,39,50,652,977,36,2,0,5,0,672,843,1456,1517,1515,3,2,50,70,27,11,54,15,100,240,19200.0,80.0,0.8,9,1,3,2095,26.92
51821,81,839,2551,3165,33,2,0,3,3,428,581,776,796,795,2,5,58,49,12,15,19,0,90,50,1636.37,32.73,0.36,11,1,4687,5432,3.53
51833,81,509,1603,2513,33,2,0,3,3,713,146,1991,2081,2028,2,5,51,8,0,15,21,7,240,26,493.97,19.0,0.08,11,0,4687,5432,0.51
51871,112,929,2768,3585,33,2,0,3,2,179,237,974,1002,1001,2,1,22,175,84,15,33,10,30,44293,303849.98,6.86,0.23,23,1,1591,4079,501.35
51883,100,71,672,954,28,2,0,5,0,138,91,1374,1437,1435,3,2,50,70,27,11,54,15,100,2744,244216.0,89.0,0.89,9,1,326,2390,342.39
51888,81,411,1435,2108,33,2,0,3,3,430,210,1813,1894,1854,2,1,51,183,85,15,33,10,60,10,249.54,24.95,0.42,11,0,4687,5432,0.26
51895,68,407,1387,1805,37,2,0,5,0,351,494,1769,1847,1813,3,2,50,70,27,11,54,15,100,672,53760.0,80.0,0.8,9,1,1499,3573,55.27
51911,131,287,1108,1338,7,2,0,5,0,660,795,1580,1634,1627,2,1,13,117,61,15,32,11,30,32400,150660.0,4.65,0.16,12,1,1703,2491,186.37
51928,83,717,2372,2934,11,2,0,5,0,116,195,688,709,708,2,1,46,104,57,15,13,10,60,50000,130000.0,2.6,0.04,65,1,1345,4679,280.28
51969,81,243,1032,1994,33,2,0,3,3,571,807,1767,1845,1809,2,1,58,145,74,15,19,10,60,67,1321.12,19.72,0.33,11,0,4687,5432,1.63
51990,64,891,2688,36,30,2,0,5,2,751,879,1009,1035,1034,2,1,28,117,61,15,32,11,30,82981,776702.16,9.36,0.31,39,1,2798,980,1674.57
51999,29,1060,214,247,15,2,0,5,0,576,705,1067,1100,1099,3,2,50,70,27,11,54,15,100,915,91500.0,100.0,1.0,44,1,2176,439,150.98
52034,62,187,951,1397,16,2,0,5,0,417,547,1606,1665,1654,3,2,61,85,26,8,54,15,1,350,8575.0,24.5,24.5,49,1,1279,2682,10.61
52049,31,1007,139,127,18,2,0,5,0,359,474,1033,1060,1059,3,2,50,70,27,11,54,15,100,10000,890000.0,89.0,0.89,44,1,1591,2883,1468.5
52068,81,531,1721,2148,33,2,0,3,3,125,228,1835,1916,1879,2,1,58,103,57,13,13,10,60,983,10106.64,10.28,0.17,30,0,4687,5432,11.9
52081,112,884,2663,3579,33,2,0,3,2,691,871,996,1018,1017,2,1,13,119,62,15,10,11,60,25000,209000.0,8.36,0.14,11,1,1189,2791,450.6
52093,64,671,2083,3346,30,2,0,1,0,290,454,869,890,889,2,1,46,119,62,15,10,11,60,21080,189720.0,9.0,0.15,65,1,784,1376,371.85
52131,81,168,878,1115,33,3,0,3,3,331,895,1436,1495,1493,2,1,58,41,10,15,22,3,30,64,987.12,15.42,0.51,11,0,4687,5432,1.22
52144,100,71,672,1036,28,2,0,5,0,138,91,1374,1477,1475,3,2,50,70,27,11,54,15,100,2880,256320.0,89.0,0.89,9,1,346,2450,359.36
52175,81,613,2234,2887,33,2,0,3,3,496,816,630,652,651,2,5,58,165,82,15,15,7,200,1700,4270.78,2.51,0.01,11,1,4687,5432,8.37
52206,62,691,2369,3144,16,2,0,6,0,185,158,801,823,822,2,5,2,125,66,15,0,10,60,300,2712.0,9.04,0.15,7,1,2181,171,5.85
52228,64,232,993,1400,30,2,0,1,0,487,609,1564,1626,1620,2,1,42,99,56,10,36,0,180,36,1800.0,50.0,0.28,55,1,4687,5432,2.23
52241,66,1000,126,272,40,2,0,5,0,361,451,1095,1133,1132,2,1,28,175,84,15,33,10,30,10000,60000.0,6.0,0.2,39,1,3176,4846,99.0
52244,64,1115,332,583,30,2,0,1,0,187,373,1228,1271,1269,2,1,22,175,84,15,33,10,30,768,4369.92,5.69,0.19,23,1,2529,3335,6.13
52258,54,373,1312,2110,9,2,0,5,0,61,415,1834,1915,1878,2,1,46,28,6,15,29,10,30,2500,50000.0,20.0,0.67,65,1,1801,3362,51.4
52280,31,672,2327,2919,18,2,0,5,0,722,106,693,716,715,3,2,70,89,44,39,54,15,20,1000,32000.0,32.0,1.6,85,1,1816,3506,62.72
52286,66,1013,144,164,40,2,0,5,0,405,543,1041,1073,1072,2,1,62,56,12,15,49,10,30,33000,135300.0,4.1,0.14,84,0,3399,5445,223.24
52341,56,119,753,1261,10,2,0,5,0,214,2,1514,1573,1571,3,2,70,89,44,39,54,15,20,412,13184.0,32.0,1.6,85,1,317,799,16.31
52353,66,127,801,1166,40,2,0,5,0,52,353,1483,1544,1542,2,1,28,110,59,15,9,11,60,6900,56649.0,8.21,0.14,39,0,3474,5520,70.07
52354,71,503,1587,2087,41,2,0,5,0,661,860,1883,1970,1942,3,2,50,70,27,11,54,15,100,1364,109120.0,80.0,0.8,9,1,2535,4838,112.18
52364,79,459,1502,2068,39,2,0,6,0,508,638,1814,1895,1856,2,5,2,125,66,15,0,10,60,724,4300.56,5.94,0.1,7,1,3103,91,4.42
52367,132,432,1516,2014,12,2,0,5,2,430,752,1817,1898,1860,2,1,62,56,12,15,49,10,30,167716,535014.04,3.19,0.11,84,1,123,2293,549.99
52380,112,999,104,374,33,2,0,3,2,319,418,1144,1184,1183,2,5,27,5,0,47,21,7,240,17337,160887.36,9.28,0.04,32,1,2796,3240,265.46
52383,54,205,917,1558,9,2,0,5,0,396,547,1636,1697,1682,3,2,21,88,43,35,54,15,20,1900,55100.0,29.0,1.45,21,1,3003,4619,68.16
52388,81,509,1603,2512,33,2,0,3,3,713,146,1991,2081,2028,2,1,51,175,84,15,33,10,30,36,534.69,14.85,0.5,65,0,4687,5432,0.55
52398,79,239,1019,1349,39,2,0,5,2,636,734,1581,1641,1634,2,1,62,56,12,15,49,10,30,71348,227600.12,3.19,0.11,84,1,2159,4942,281.54
52436,19,431,1456,1823,8,2,0,5,0,410,546,1774,1852,1822,3,2,70,89,44,39,54,15,20,2,64.0,32.0,1.6,85,0,3529,5575,0.07
52460,64,1087,321,477,30,2,0,6,0,115,153,1156,1197,1196,2,5,2,125,66,15,0,10,60,1395,10755.45,7.71,0.13,7,1,920,2767,17.75
52465,79,229,981,1256,39,2,0,5,0,458,612,1518,1577,1575,2,1,46,110,59,15,9,11,60,60678,491491.8,8.1,0.13,65,1,3136,2603,607.98
52488,100,452,1489,1914,28,2,0,5,0,457,626,1762,1854,1830,3,2,50,70,27,11,54,15,100,3154,280706.0,89.0,0.89,9,1,379,1672,288.57
52520,81,839,2551,3165,33,2,0,3,3,428,581,776,796,795,2,1,58,60,15,38,31,11,30,200,9382.78,46.91,1.56,10,0,4687,5432,20.23
52524,81,243,1032,1994,33,2,0,3,3,571,807,1767,1845,1809,2,1,58,44,10,15,36,3,30,23,502.94,21.87,0.73,11,0,4687,5432,0.62
52540,83,953,2802,73,11,2,0,5,0,6,287,997,1019,1018,2,1,13,41,10,15,22,3,30,1625,21125.0,13.0,0.43,11,1,166,465,34.86
52541,66,412,1403,1985,40,2,0,5,0,438,499,1808,1889,1853,2,1,46,110,59,15,9,11,60,10000,81000.0,8.1,0.13,65,0,3552,5598,83.27
52617,64,1127,335,476,30,2,0,5,0,242,233,1154,1194,1193,2,1,13,117,61,15,32,11,30,2800,14980.0,5.35,0.18,12,1,1480,2707,21.0
52629,54,883,2694,3374,9,2,0,5,0,678,849,893,913,912,3,2,50,71,28,11,54,15,100,275,21367.5,77.7,0.78,44,1,2737,2143,46.07
52631,133,1066,243,334,22,2,0,5,0,695,778,1096,1134,1133,3,2,67,66,21,2,54,15,25,70,1400.0,20.0,0.8,83,1,1339,4422,2.31
52636,62,258,1171,1602,16,2,0,5,2,669,115,1699,1766,1743,2,5,13,142,74,15,2,8,240,2040,3080.4,1.51,0.01,11,1,3104,2041,3.81
52646,59,1058,216,397,15,2,0,6,0,569,721,1121,1164,1163,2,5,2,131,66,24,52,7,300,51,4192.2,82.2,0.27,3,1,3376,935,6.92
52670,81,243,1032,1997,33,2,0,3,3,571,807,1767,1845,1809,2,5,58,7,0,15,21,7,240,34,932.3,27.42,0.11,11,0,4687,5432,1.15
52677,79,314,1202,1510,39,2,0,5,0,109,129,1656,1722,1702,2,5,2,131,66,24,52,7,300,188,5794.16,30.82,0.1,3,1,1151,2384,5.96
52687,100,452,1489,1913,28,2,0,5,0,457,626,1762,1845,1814,3,2,50,70,27,11,54,15,100,6340,564260.0,89.0,0.89,9,1,1389,3222,580.06
52704,79,687,2380,3007,39,2,0,5,0,176,251,732,752,751,2,5,23,24,5,15,13,0,60,384,10018.56,26.09,0.43,27,1,2045,5410,19.64
52706,66,1130,356,585,40,2,0,5,0,210,15,1223,1267,1265,2,1,46,59,14,15,47,11,30,42392,597727.2,14.1,0.47,65,0,3419,5465,838.01
52710,81,411,1438,1836,33,2,0,3,3,430,645,1728,1799,1773,2,5,51,131,66,24,52,7,300,2,44.13,22.06,0.07,3,1,4687,5432,0.05
52725,37,958,6,26,35,2,0,5,0,302,324,989,1012,1011,3,2,70,89,44,39,54,15,20,132,4224.0,32.0,1.6,85,1,2383,1181,6.97
52736,57,403,1399,1796,12,2,0,5,0,343,479,1741,1814,1788,2,1,62,56,12,15,49,10,30,47716,152214.04,3.19,0.11,84,1,1637,2094,156.48
52756,23,1160,459,601,6,2,0,5,0,265,510,1234,1280,1278,3,2,61,85,26,8,54,15,1,23,563.5,24.5,24.5,49,1,1083,691,0.79
52793,57,484,1578,2221,12,2,0,5,0,643,875,1900,1989,1948,2,5,46,120,62,15,27,2,60,11022,21933.78,1.99,0.03,66,1,987,551,22.55
52795,71,1139,390,513,41,2,0,5,0,225,36,1180,1224,1222,2,1,13,61,15,15,17,11,30,100000,735000.0,7.35,0.24,11,1,3303,3896,1030.47
52799,56,1042,230,307,10,2,0,5,0,525,822,1088,1124,1123,3,2,50,70,27,11,54,15,100,1000,92000.0,92.0,0.92,44,1,2039,5119,151.8
52803,81,509,1598,2264,33,2,0,3,3,713,441,1881,1968,1929,2,5,51,102,57,15,2,7,240,4,20.67,5.17,0.02,11,0,4687,5432,0.02
52837,100,547,1744,2430,28,2,0,5,0,248,374,1952,2042,1998,3,2,50,70,27,11,54,15,100,4657,414473.0,89.0,0.89,9,1,1215,1984,487.83
52853,81,509,1599,2382,33,2,0,3,3,713,518,1921,2011,1965,2,5,51,23,5,34,13,0,60,9,143.1,15.9,0.26,14,0,4687,5432,0.15
52854,81,168,878,1115,33,3,0,3,3,331,895,1436,1495,1493,2,5,58,5,0,47,21,7,240,91,2074.51,22.8,0.1,32,0,4687,5432,2.57
52856,66,673,2355,3032,40,2,0,5,0,102,158,739,759,758,2,1,13,169,82,15,34,0,60,24612,35687.4,1.45,0.02,11,1,2309,1435,69.95
52871,112,802,2503,3266,33,2,0,3,0,330,387,843,880,879,2,1,13,104,57,15,13,10,60,33711,85288.83,2.53,0.04,11,1,870,1801,183.88
52945,62,132,824,1123,16,2,0,5,2,58,432,1503,1562,1560,2,1,28,110,59,15,9,11,60,30096,247088.16,8.21,0.14,39,1,2143,4751,305.65
52963,131,287,1108,1337,7,2,0,5,0,660,795,1580,1640,1631,2,1,13,117,61,15,32,11,30,32426,150780.9,4.65,0.16,12,1,1708,2496,186.52
52973,81,509,1601,2491,33,2,0,3,3,713,146,1971,2061,2012,2,1,51,183,85,15,33,10,60,7,126.22,18.03,0.3,11,0,4687,5432,0.13
52999,54,774,2450,3000,9,2,0,5,0,271,338,731,751,750,2,1,13,15,1,15,48,11,30,1461,29950.5,20.5,0.68,11,1,641,1298,64.57
53002,64,1223,502,667,30,2,0,5,0,455,598,1248,1295,1293,2,1,13,44,10,15,36,3,30,1467,29340.0,20.0,0.67,11,1,211,3778,41.13
53064,31,895,2718,3523,18,2,0,5,0,746,188,938,964,963,3,2,50,70,27,11,54,15,100,1,89.0,89.0,0.89,44,1,488,929,0.19
53106,62,133,850,1169,16,2,0,5,2,306,398,1529,1589,1587,2,5,13,14,1,15,45,11,60,1393,6407.8,4.6,0.08,11,0,3475,5521,7.93
53108,64,376,1295,1665,30,2,0,5,0,303,335,1676,1742,1731,2,5,43,54,12,15,41,0,30,924,1755.6,1.9,0.06,64,1,2208,859,1.8
53226,68,946,14,100,37,2,0,5,0,231,543,1025,1053,1052,3,2,67,66,21,2,54,15,25,10000,200000.0,20.0,0.8,83,1,1754,2181,330.0
53233,81,829,2534,3205,33,2,0,3,3,398,473,788,810,809,2,5,58,35,10,40,1,1,60,10,164.62,16.46,0.27,15,0,4687,5432,0.35
53234,54,118,763,1156,9,2,0,5,0,209,13,1466,1529,1527,3,2,50,70,27,11,54,15,100,2945,235600.0,80.0,0.8,9,1,382,536,291.44
53254,81,243,1035,2006,33,2,0,3,3,571,815,1769,1847,1811,2,5,58,7,0,15,21,7,240,135,3650.16,27.04,0.11,11,0,4687,5432,4.52
53272,100,285,1160,1531,28,2,0,5,0,651,90,1632,1692,1684,3,2,70,89,44,39,54,15,20,31842,1018944.0,32.0,1.6,85,1,3288,4816,1260.43
53281,68,1048,205,235,37,2,0,5,0,530,685,1086,1122,1121,3,2,70,89,44,39,54,15,20,450,14400.0,32.0,1.6,85,1,594,2065,23.76
53292,31,895,2718,3521,18,2,0,5,0,746,188,938,964,963,3,2,50,70,27,11,54,15,100,2849,253561.0,89.0,0.89,44,1,3048,5214,546.68
53327,34,345,1241,1626,25,2,0,5,0,212,32,1663,1730,1715,3,2,50,70,27,11,54,15,100,431,34480.0,80.0,0.8,9,1,904,4002,35.45
53338,112,884,2663,3410,33,2,0,3,2,691,871,905,925,924,2,1,13,183,85,15,33,10,60,77143,565458.19,7.33,0.12,11,1,1996,2864,1219.13
53349,29,1149,441,643,15,2,0,5,0,18,510,1241,1288,1286,3,2,50,70,27,11,54,15,100,300,30000.0,100.0,1.0,9,1,487,3285,42.06
53371,71,1081,272,729,41,2,0,5,0,692,858,1281,1332,1330,3,2,70,89,44,39,54,15,20,7280,232960.0,32.0,1.6,85,1,1276,2418,384.38
53421,81,829,2534,3206,33,2,0,3,3,398,473,792,812,811,2,1,58,166,82,46,20,0,60,200,1213.75,6.07,0.1,15,1,4687,5432,2.62
53532,129,39,641,888,37,2,0,5,0,627,135,1355,1410,1408,3,2,50,70,27,11,54,15,100,2744,219520.0,80.0,0.8,9,1,414,2054,307.77
53556,68,292,1129,1384,37,2,0,5,0,673,894,1591,1651,1641,2,1,13,10,0,15,33,10,60,19000,216600.0,11.4,0.19,11,1,943,5333,267.93
53560,100,236,1003,1407,28,2,0,5,0,504,674,1580,1641,1637,3,2,50,70,27,11,54,15,100,3038,270382.0,89.0,0.89,9,1,324,1916,334.46
53591,83,1142,377,590,11,2,0,5,0,0,33,1210,1256,1254,3,2,70,89,44,39,54,15,20,165,5280.0,32.0,1.6,85,1,496,4873,7.4
53616,62,133,850,1169,16,2,0,5,2,306,398,1529,1589,1587,2,5,13,101,57,15,2,7,240,1932,2762.76,1.43,0.01,11,0,3475,5521,3.42
53618,112,978,62,378,33,2,0,3,2,316,401,1142,1182,1181,2,1,13,10,0,15,33,10,60,6155,91894.15,14.93,0.25,11,1,2630,948,151.63
53625,79,1101,317,503,39,2,0,1,0,99,182,1167,1209,1208,2,1,42,152,79,23,36,10,60,231,21136.5,91.5,1.52,55,1,1207,2321,34.88
53650,81,839,2551,3166,33,2,0,3,3,428,581,777,797,796,2,5,58,5,0,47,21,7,240,40,656.64,16.42,0.07,32,1,4687,5432,1.42
53659,71,124,772,1095,41,2,0,5,0,77,34,1467,1531,1529,3,2,50,70,27,11,54,15,100,2910,232800.0,80.0,0.8,9,1,1575,1986,287.97
53665,54,373,1311,1702,9,2,0,6,0,61,415,1685,1749,1736,2,5,2,131,66,24,52,7,300,600,18492.0,30.82,0.1,3,1,2537,4182,19.01
53675,112,978,75,345,33,2,0,3,2,316,410,1126,1169,1168,2,5,22,102,57,15,2,7,240,9960,20517.6,2.06,0.01,23,1,1894,5181,33.85
53683,81,686,2321,2861,33,2,0,3,3,142,88,635,655,654,2,1,58,47,11,41,36,4,30,140,3996.98,28.55,0.95,15,0,4687,5432,7.83
53691,54,366,1303,2031,9,2,0,5,0,33,328,1794,1874,1837,3,2,50,70,27,11,54,15,100,1470,117600.0,80.0,0.8,9,1,2639,4776,120.89
53738,81,744,2394,2971,33,2,0,3,3,213,259,687,708,707,2,5,58,178,85,32,2,7,200,120,866.06,7.22,0.04,32,0,4687,5432,1.87
53759,66,519,1649,2201,40,2,0,5,0,110,130,1882,1969,1930,2,1,28,104,57,15,13,10,60,5600,10080.0,1.8,0.03,39,1,2667,693,11.86
53775,71,1081,269,414,41,2,0,5,0,692,866,1135,1178,1177,3,2,50,70,27,11,54,15,100,2884,230720.0,80.0,0.8,9,1,492,2330,380.69
53822,29,822,2541,3327,15,2,0,5,0,388,632,867,888,887,3,2,70,89,44,39,54,15,20,1686,53952.0,32.0,1.6,85,1,2568,4163,116.32
53852,81,168,878,1115,33,3,0,3,3,331,895,1436,1495,1493,2,5,58,49,12,15,19,0,90,545,13007.18,23.87,0.27,11,0,4687,5432,16.09
53877,83,969,2814,154,11,2,0,5,2,41,302,1075,1110,1109,2,1,13,130,66,15,18,10,120,13703,460420.8,33.6,0.28,11,1,1818,395,759.69
53878,19,581,1806,2341,8,2,0,5,0,318,379,1954,2046,2016,3,2,70,89,44,39,54,15,20,40,1280.0,32.0,1.6,85,0,3595,5641,1.51
53922,60,549,1749,2377,34,2,0,5,0,235,316,1954,2049,2001,3,3,50,30,7,11,54,16,1,15,75.0,5.0,5.0,9,1,4687,5433,0.09
53945,81,330,1219,1562,33,2,0,3,3,158,253,1625,1683,1668,2,5,58,7,0,15,21,7,240,446,10825.73,24.27,0.1,11,0,4687,5432,11.13
53958,81,509,1595,2142,33,2,0,3,3,713,201,1830,1911,1872,2,1,51,61,15,15,17,11,30,11,240.14,21.83,0.73,11,0,4687,5432,0.25
53971,121,408,1337,1704,21,2,0,5,0,343,467,1698,1764,1742,3,2,70,89,44,39,54,15,20,2500,80000.0,32.0,1.6,85,1,4687,5433,82.24
53981,81,168,878,1115,33,3,0,3,3,331,895,1436,1495,1493,2,5,58,5,0,47,21,7,240,220,7811.75,35.51,0.15,32,0,4687,5432,9.66
53989,60,262,1067,1448,34,2,0,5,0,592,827,1632,1692,1676,3,2,50,70,27,11,54,15,100,350,31150.0,89.0,0.89,9,0,3500,5546,38.53
53997,107,1234,568,912,28,2,0,5,0,506,644,1358,1413,1411,2,1,46,28,6,15,29,10,30,37927,853357.5,22.5,0.75,65,1,2400,2411,1196.41
